delta_phi_rad,normalized_order_empirical,ci_low,ci_high
0.1884955592153874,-0.17725238583137193,-0.22206443505623813,-0.1280702987547508
0.1989675347273534,-0.18703183129556497,-0.23401954678793346,-0.1354192873501267
0.2094395102393194,-0.19680004904944612,-0.24591385584428774,-0.14280474451353398
0.21991148575128538,-0.20655639234742887,-0.25774445107489596,-0.15022820695523872
0.23038346126325138,-0.21630020616656878,-0.2695084645807499,-0.1576911542565017
0.24085543677521737,-0.2260308268689677,-0.28120307357867025,-0.1651950064437728
0.25132741228718336,-0.23574758187498004,-0.29282550222347226,-0.17274112162391547
0.26179938779914935,-0.24544978934765257,-0.30437302338617367,-0.18033079368290308
0.27227136331111534,-0.2551367578888152,-0.31584296038659465,-0.1879652500503611
0.28274333882308134,-0.26480778624723056,-0.32724024853705547,-0.19564564953226796
0.2932153143350471,-0.2744621630391969,-0.33859799477639524,-0.20337308021405803
0.3036872898470131,-0.28409916648198796,-0.34987561890622554,-0.21117918638146352
0.3141592653589791,-0.29371806414049545,-0.36107078828938755,-0.21906586960900973
0.3246312408709451,-0.30331811268743486,-0.37218122283930466,-0.22700818611228665
0.3351032163829111,-0.31289855767745284,-0.38320469630862025,-0.2350070434781117
0.34557519189487707,-0.32245863333546687,-0.39413903752797064,-0.24306326272657613
0.35604716740684306,-0.33199756235954975,-0.40498213159377283,-0.25117757654510786
0.36651914291880905,-0.34151455573865747,-0.4157319210039608,-0.2593506276131859
0.37699111843077504,-0.3510088125854862,-0.42638640674065464,-0.26758296701946577
0.38746309394274103,-0.36047951998472555,-0.4369677143311557,-0.27587754027903905
0.397935069454707,-0.3699258528569609,-0.44745730747465007,-0.2842372796739792
0.408407044966673,-0.3793469738384643,-0.4578481474160156,-0.2926579271605928
0.418879020478639,-0.3887420331770921,-0.46812529518146506,-0.30113965900278516
0.429350995990605,-0.39811016864449594,-0.47825462700068533,-0.3096825528108364
0.43982297150257077,-0.4074505054648352,-0.48827642643733415,-0.3182865865383852
0.450294947014537,-0.4167621562601622,-0.49818911896995377,-0.3268718751152445
0.46076692252650275,-0.42604422101263223,-0.5080815325213172,-0.33544262149260845
0.47123889803846897,-0.43529578704368305,-0.5178939805874961,-0.34407010301415497
0.48171087355043474,-0.44451592901029297,-0.5275998179345283,-0.35295616358253595
0.49218284906240095,-0.4537037089184334,-0.5371977569476813,-0.3619043986786281
0.5026548245743667,-0.4628581761537878,-0.5466276866670473,-0.37070020670238224
0.5131268000863329,-0.47197836752981814,-0.5557165080305263,-0.37945621806279384
0.5235987755982987,-0.48106330735321606,-0.5647901301714571,-0.38829167830650446
0.5340707511102645,-0.4901120075067838,-0.5738437651263988,-0.3974735520660436
0.5445427266222307,-0.49912346754974884,-0.5827797503181397,-0.40672615934666123
0.5550147021341965,-0.5080966748355148,-0.5915319389562985,-0.41567785975193816
0.5654866776461627,-0.5170306046468298,-0.6003056744653811,-0.42477149554313537
0.5759586531581284,-0.5259242203483248,-0.6088977795032268,-0.4341205313975878
0.5864306286700947,-0.5347764735563781,-0.6173851272757941,-0.4435366510793736
0.5969026041820604,-0.5435863043262189,-0.6257654776176671,-0.4528998892289994
0.6073745796940266,-0.5523526413561898,-0.6340209131793598,-0.4625177501440472
0.6178465552059924,-0.5610744022090486,-0.6420354209977386,-0.47207926940065126
0.6283185307179586,-0.569750493550193,-0.65003308256183,-0.481685625632737
0.6387905062299244,-0.5783798114026533,-0.6578673261754403,-0.49133483613351703
0.6492624817418906,-0.5869612414187031,-0.665602522659718,-0.5010248190755726
0.6597344572538564,-0.5954936591678984,-0.6732142594328586,-0.5107371427988391
0.6702064327658221,-0.6039759304413597,-0.6806966895793441,-0.5201628775806333
