time_s,left_phase_mean,right_phase_mean,left_force_mean_N,left_force_sem_N,right_force_mean_N,right_force_sem_N,center_mean_m,center_sem_m
15.8,0.2905184820068494,-1.6589850878008803,0.0,0.0,0.10750971510537399,0.05594307903252361,0.10988184126714866,0.019096744383099423
16.0,0.904993072881135,-1.442388858306342,0.0,0.0,0.09063319006172536,0.05879319956283442,0.10629357459644477,0.019514111763462547
16.2,1.5794968605163875,-1.2481132312112786,0.0,0.0,0.37753412523424584,0.3174282840671606,0.10010689838478963,0.020477725157827167
16.400000000000002,2.1927373676662203,-1.0289606626299785,-0.033753050087297294,0.0337530500872973,0.10438443268363294,0.06606288177791629,0.0936901963626345,0.02245289227972644
16.6,2.842683237051663,-0.8267204954853064,-2.31152312881435,1.7930399028461952,3.845264432683633,3.7809279168911245,0.09291181139027078,0.024918028187943978
16.8,-2.815228288067978,-0.6091154318628573,-8.087038928847896,3.4082523686882227,3.5506627213883477,2.2575252043809573,0.09578467331205805,0.02733769095299645
17.0,-2.1620946247953086,-0.3868872025849391,-11.023815093252141,3.9681414642238586,0.24252191545456317,0.10818353666723678,0.09985634808739026,0.02825432408501297
17.2,-1.477081520846663,-0.18713251258566319,-6.3583468974070625,3.5859555087639166,2.747264899372759,2.2999914285682554,0.10460153742072482,0.03037282371122559
17.400000000000002,-0.8493488470937219,0.02646796377808586,-4.890257353068358,1.9829345217206278,0.0737566650180767,0.0737566650180767,0.1078020630714794,0.03160812043092791
17.6,-0.2638868986130193,0.256862137543833,-7.784749030786425,4.656647414543423,0.0,0.0,0.10980276794483264,0.03131334155161767
17.8,0.3747134042950606,0.46832604478391743,0.0,0.0,0.0,0.0,0.11144110017145674,0.029939821586024516
18.0,1.009769995044731,0.6763739083261413,0.0,0.0,0.018678635945327707,0.01867863594532771,0.11024920083582401,0.029235136321781353
18.2,1.6639179526248347,0.8815315413696267,0.0,0.0,2.3261613408263115,2.326161340826312,0.10794496613865097,0.02873132649941644
18.400000000000002,2.275421304219023,1.090150866670056,-0.06750610017459459,0.0675061001745946,1.213869564070657,1.213869564070657,0.10710863435330491,0.02820634118196259
18.6,2.9462870966604733,1.2957992032614023,-3.7408800000000006,3.740880000000001,1.9853079171602213,1.985307917160221,0.10984659031964839,0.02761345197615262
18.8,-2.6963396871344756,1.5128154775766804,-3.3699836292087766,1.4356652067743325,1.1136251480526915,1.1136251480526913,0.11723150809605916,0.027241622631523875
19.0,-2.1086504734420424,1.7289117198996027,-4.035956475879542,3.0098798440900363,3.187521468770869,3.187521468770869,0.12999670238544545,0.02555606944604281
19.200000000000003,-1.4609892748837294,1.9457122240315938,-7.353292362381921,3.7408022490516046,1.9211705854088696,1.9211705854088694,0.14099131990224123,0.024270350807156862
19.400000000000002,-0.8224747051931973,2.15420614475854,-5.78651930851667,2.3858908829205694,0.4522385280728678,0.4522385280728678,0.15118714852724224,0.022337958986275927
19.6,-0.19589420473697974,2.36826785505297,-1.1719824508470904,0.622456080332768,0.8252524590677245,0.8252524590677246,0.16166334552690387,0.020397469060824472
19.8,0.4666863929564827,2.568020381315663,0.0,0.0,0.3941371825542301,0.3941371825542301,0.16272779321298006,0.019254634475248923
20.0,1.0785497311997116,2.785011699248774,0.0,0.0,3.036025122469449,3.036025122469449,0.1579707378987223,0.01807866210121045
20.200000000000003,1.7146096871345946,2.990209479736176,0.0,0.0,0.5562221302605689,0.5362253137617664,0.15196640021167696,0.01727085457786897
20.400000000000002,2.405736518871711,-3.064737429057452,0.0,0.0,7.583019150261893,4.700841183291178,0.1443674893428882,0.018188673499749324
20.6,3.052407426435825,-2.8427510688534503,-0.20959585801811895,0.20959585801811897,8.004932292070599,4.593332397623926,0.13765840573857227,0.019657191688107117
20.8,-2.591151929897154,-2.6257335296530178,-1.481189113989691,0.6502656768138448,4.970583120008489,3.696793774979567,0.1340350404692193,0.02168070696261199
21.0,-1.9792434962859804,-2.4233720495135853,-4.725193329633845,2.152900656232178,8.705639084803082,7.299189328679659,0.13272219989448786,0.0223303239550267
21.200000000000003,-1.3391288280042657,-2.211577665632713,-13.269794574500482,5.3712533004508405,4.378437650342941,4.277977501125657,0.13350407856826982,0.0223066347839565
21.400000000000002,-0.7037144920115539,-1.9979750301149632,-10.52883149290794,2.389109853756078,0.5800524131840382,0.3773689127775301,0.13773723412305117,0.02258375360615404
21.6,-0.07306345786920673,-1.7840864004107153,-8.391717168300632,3.5570024270491634,0.6138054632713356,0.3601948357183958,0.14183050688977042,0.02307868976569032
21.8,0.5677053395948136,-1.5758297150596385,0.0,0.0,0.5125463130094438,0.37266578022175284,0.1419800496660173,0.02378192356372552
22.0,1.2061504561350596,-1.3764168087905087,0.0,0.0,0.7794454407165744,0.4096684297865631,0.13714106753468513,0.024331430118029632
22.200000000000003,1.8161110559054015,-1.1480550189576366,0.0,0.0,0.5062957575964552,0.35077199214035404,0.1312167801273366,0.02491581819411103
22.400000000000002,2.46799379488364,-0.9595532322479857,0.0,0.0,2.9867986491450265,2.9059559929160286,0.1261816450084249,0.026052127055600175
22.6,3.0945423338796374,-0.7261955476032346,-7.3354049162172315,4.501554374452108,7.443532457739548,3.538723045887641,0.1250156139334043,0.02712301090651793
22.8,-2.536668923526473,-0.5233846452239569,-10.067255412886523,3.2523691524251723,1.2463626499467273,0.569380570763462,0.1308112311332176,0.02781900197437856
23.0,-1.9193185192122693,-0.2985302290561314,-6.3688020456245065,2.184412107400948,2.001647889233633,1.1902399739039093,0.1357926664253076,0.029833206062462213
23.200000000000003,-1.2646639253497056,-0.09825893177736879,-12.18958486145658,5.1420836588065795,0.29315149372900695,0.21958422262095698,0.13937738700769842,0.03108415702333625
23.400000000000002,-0.6224943795545729,0.11226106356040999,-11.05462690689137,4.918000209321218,0.0,0.0,0.1427273096051067,0.03169786244343527
23.6,-0.036930270064070604,0.32062449621547157,-1.2827555494476544,1.2827555494476546,0.0,0.0,0.14426588787076375,0.031486951525404414
23.8,0.6309076655687534,0.5232136683850459,0.0,0.0,0.0,0.0,0.14407090656459332,0.030729074176635843
24.0,1.2467471654627613,0.7364854359829464,0.0,0.0,0.037357271890655415,0.03735727189065542,0.14232064092842242,0.03030207659536069
24.200000000000003,1.8985065303668045,0.953801048697534,0.0,0.0,0.34241174268475355,0.3424117426847536,0.14006333805931112,0.02999714014247764
24.400000000000002,2.5232458409597065,1.1822742031629292,-0.5231722920705971,0.5231722920705972,0.22414363134393248,0.22414363134393248,0.14026451289343336,0.02947537554504741
24.6,-3.1227845656382054,1.3735006798878788,-0.36407663645049687,0.18561595955257396,1.8258786011941641,1.8258786011941643,0.14342576397272447,0.02847869357194584
24.8,-2.4672954275051566,1.5922680937381672,-6.952051887369908,3.690189098888176,1.5146032104604548,1.514603210460455,0.14882446258949736,0.027329359511176918
25.0,-1.8265189991293078,1.7923688236690527,-7.604752967925829,3.4775112660919865,2.925468618677462,2.9254686186774626,0.15975937627566358,0.026335341305083887
25.200000000000003,-1.2056863476584572,2.006150008862263,-5.102818011416686,1.7858596652726726,2.9380716697209226,2.9380716697209226,0.1723429711225132,0.02587476158278369
25.400000000000002,-0.6059261137590982,2.228556676472029,-6.247276138473958,3.5949623420801426,1.9449935459635348,1.9449935459635348,0.18518385430797935,0.025871446754306603
25.6,0.04773307670863754,2.4400701430870924,-4.745754704639961,4.08650749970831,0.7126470856449275,0.7126470856449276,0.19138936077555022,0.025254501847875307
25.8,0.6689765652890183,2.639728901225279,0.0,0.0,5.631461547722011,5.631461547722012,0.18983734022670737,0.024754529047276642
26.0,1.3082872939697916,2.8454251249004425,0.0,0.0,4.3643175741440805,4.364317574144081,0.18448091783405593,0.024479006950463747
26.200000000000003,1.934554693531532,3.0616755365489032,0.0,0.0,2.416415884451528,2.118116713898298,0.17980294434043267,0.024066733012086134
26.400000000000002,2.569037367379039,-2.9989837986266363,0.0,0.0,14.67333844313553,5.768355191291392,0.17260914916793504,0.025148417926012752
26.6,-3.064790455912423,-2.796703814947289,-0.16450350518375842,0.08997924395990889,9.735187444054107,4.68901869632934,0.1637888354016468,0.028142136629512732
26.8,-2.4160678155234905,-2.58899423132621,-2.7875986063537077,1.420053635810979,1.8427989685408626,0.5846509623808291,0.1611368420223395,0.029410871811065248
27.0,-1.7651940722109587,-2.3715169250524024,-11.844358134545118,3.2366331366688996,0.670685615819755,0.34569828516426976,0.16398232895880938,0.029520496609862463
27.200000000000003,-1.1369219813920386,-2.154714409657634,-12.355087195379221,3.2502571258341817,0.7119393562594691,0.6093936783005308,0.16725754970684648,0.029502873568130642
27.400000000000002,-0.5146006142513747,-1.946237875882445,-8.405530433100902,1.9391288830979208,0.3437810625729572,0.2435674338189121,0.17142039397731423,0.030727241193992127
27.6,0.11185047060712996,-1.729351385766793,-2.4726437914911545,1.9977357072857735,3.83225544463267,3.722916747954223,0.17169758530023196,0.03045454766272598
27.8,0.7503716895163718,-1.50652386194685,0.0,0.0,0.5938036935279197,0.5507363050463538,0.16825502486123392,0.030114969554830583
28.0,1.4126868186684496,-1.2986698671777805,0.0,0.0,0.11813567844903837,0.11813567844903837,0.16241489455569535,0.029991746325486256
28.200000000000003,2.054004645565245,-1.096399417673406,0.0,0.0,3.327207561138248,3.109761420434942,0.15656905000408491,0.03015366695329133
28.400000000000002,2.669100308723538,-0.8703046715169852,-2.9806676944918276,2.3383904695820954,0.033753050087297294,0.021347303250720928,0.15253152539177486,0.031445987884178704
28.6,-2.9623299383753863,-0.671060647246586,-1.792857328774322,1.1412638690238865,6.523058145156678,3.957898729130269,0.15342345888105532,0.032421636951361965
28.8,-2.348080386934019,-0.46278037303617287,-9.365268508385414,5.405800899434279,0.6644350666937618,0.34077276203279727,0.15554404693345228,0.03317405366923034
29.0,-1.7095171469430572,-0.25436895878267796,-8.733412728218473,3.953917319466755,2.915227426948363,2.6498880608634154,0.15867141106476387,0.033720065425689075
29.200000000000003,-1.0860885974285084,-0.029834689695503028,-6.249110439471568,3.146414828283624,0.13501220034918918,0.10012772759691134,0.16313364376158765,0.03554754248168079
29.400000000000002,-0.40757775119313877,0.19285320074326287,-4.307859860085325,2.0093661646376937,0.0,0.0,0.16592916776426136,0.03646169676160769
29.6,0.2358800061211271,0.4009926813793388,-0.38675371779199885,0.29846822768974907,0.0,0.0,0.16726170191153264,0.036564160978839244
29.8,0.8763858192179135,0.6008622936921864,0.0,0.0,0.0,0.0,0.1671041575803732,0.036392402559514085
30.0,1.5238221767966638,0.8313230888887219,0.0,0.0,0.16810773394545078,0.1681077339454508,0.16577334011284015,0.03649135498689012
30.200000000000003,2.150375938356986,1.0402295420157053,-0.38816009172140803,0.3881600917214081,2.4929222067050123,2.4929222067050127,0.16453953075688332,0.036126325136599066
30.400000000000002,2.7909310944788306,1.2482492745580192,-3.7408800000000006,3.740880000000001,0.485644527620186,0.48564452762018606,0.1673055737434576,0.03634535001797065
30.6,-2.8897630165263872,1.4712599384622467,-5.028461305929452,2.2545897059707225,5.040091098090337,5.040091098090338,0.17357291017348567,0.03645221604425657
30.8,-2.261904137678079,1.6902485816946218,-6.563697432859349,3.6560905140166975,0.715804855474884,0.7158048554748841,0.184139767040809,0.03666368775043658
31.0,-1.5979398101892668,1.9038206595650815,-10.441950261661736,4.273759355106704,0.5043232018363524,0.5043232018363524,0.19526828592643142,0.036648711906385946
